min_payment_within_5_years_of_chargeoff_predicted,obj1_predicted_proba,region,working_age,purchasegroup,chargeoffamt,chargeoffamt_present,judgment_active,acct_post_judgment,judgment_amount,judgment_amount_present,days_between_chargeoff_and_judgment,agency_ever,legal_ever,wage_garnishable_state,bank_account_found,FT_job_found,PT_job_found,verification_completed,contains_judgment_image
1,0.5309379234553251,southeast,1,Suit,588.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.1853144117340556,southwest,1,Suit,350.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.1853144117340556,southwest,1,Suit,350.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.45399334328983665,southwest,1,Suit,1008.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.6430882296933068,southwest,1,Suit,200.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.612441359255049,southwest,1,Suit,260.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.1645151585539182,midwest,1,Suit,920.16,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.21126105420981706,southeast,1,Suit,300.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.7257508024829213,southwest,1,Suit,300.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.1853144117340556,southwest,1,Suit,350.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.3344487366808785,southeast,1,Suit,220.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.7185851967756538,southwest,1,Suit,1280.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5203543909428612,southwest,1,Suit,500.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5681995682181135,southeast,1,Suit,776.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.13356239295005798,midwest,1,Suit,1469.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.1928165049155553,midwest,1,Suit,539.19,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5309379234553251,southeast,1,Suit,588.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.734454948425293,southwest,1,Suit,819.67,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5074154704411824,southeast,1,Suit,864.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6485906111399332,southwest,1,Suit,630.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6091261540422995,southwest,1,Suit,365.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.3300305622224299,southwest,1,Suit,455.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.06398628850777945,midwest,1,Suit,350.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.1853144117340556,southwest,1,Suit,350.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.4323931713210212,southeast,1,Suit,2622.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6018313695233258,southeast,1,Suit,252.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.45399334328983665,southwest,1,Suit,1008.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.3347678393125534,southwest,1,Suit,760.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.7361546834309894,southwest,1,Suit,1300.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5288723844435766,southeast,1,Suit,498.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5795922432740529,southeast,1,Suit,538.2,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.1853144117340556,southwest,1,Suit,350.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.48379420494648645,southwest,1,Suit,511.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5074154704411824,southeast,1,Suit,864.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5755400389518028,southwest,1,Suit,420.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.613443468763671,southwest,1,Suit,511.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5074154704411824,southeast,1,Suit,864.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.16063850198851692,midwest,1,Suit,855.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.07699676124002297,midwest,1,Suit,420.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.7357882817586263,southwest,1,Suit,810.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5301554553508758,northeast,1,Suit,2002.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.43791170700391135,southeast,1,Suit,2414.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.27323234501928595,southeast,1,Suit,430.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.07699676124002297,midwest,1,Suit,420.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.42571467208862307,southeast,1,Suit,1694.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.48379420494648645,southwest,1,Suit,511.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5017957975428169,southeast,1,Suit,438.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.1853144117340556,southwest,1,Suit,350.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.42660804084444803,southeast,1,Suit,1000.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5347792381925721,southeast,1,Suit,945.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6351854531121633,southwest,1,Suit,882.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.6677493534088134,southwest,1,Suit,360.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.7461145758628844,southwest,1,Suit,1032.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.6832058549986946,southwest,1,Suit,735.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5017957975428169,southeast,1,Suit,438.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.10287463047107061,midwest,1,Suit,510.35,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.4899146600564321,southwest,1,Suit,438.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.3324211967786153,southeast,1,Suit,269.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5437194220315843,southeast,1,Suit,128.27,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5613424447377522,southeast,1,Suit,582.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6292099501044662,southwest,1,Suit,385.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.4770705793698629,southeast,1,Suit,1050.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.39013575959205626,southeast,1,Suit,1722.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.09981104979912439,midwest,1,Suit,396.6,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.37680242625872296,southeast,1,Suit,1749.8,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5457580869197846,southwest,1,Suit,318.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.6493954995473227,southwest,1,Suit,215.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.35572552963097887,southeast,1,Suit,83.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.364713404138883,southwest,1,Suit,50.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.4635911872386932,southeast,1,Suit,292.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5017957975428169,southeast,1,Suit,438.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.7326526199613299,southwest,1,Suit,1253.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.5709244376818339,southwest,1,Suit,1448.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.35588116800785063,southwest,1,Suit,85.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.357214501341184,southwest,1,Suit,93.0,1,0,0,,0,,1,0,0,0,0,0,0,0
1,0.587658110777537,southwest,1,Suit,378.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.4319710142181033,southwest,1,Suit,91.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6601444781621297,southwest,1,Suit,285.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.18794090593390997,midwest,1,Suit,810.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6713085707668274,west,1,Suit,75.0,1,0,0,,0,,0,0,1,0,0,0,0,0
1,0.7130082942750717,southwest,1,Suit,371.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.35572552963097887,southeast,1,Suit,98.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.364713404138883,southwest,1,Suit,50.0,1,0,0,,0,,1,0,0,0,0,0,0,0
0,0.4877240249315898,southeast,1,Suit,595.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.18267872718913217,midwest,1,Suit,980.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.36876279044151306,west,1,Suit,1250.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.48956615177361423,southwest,1,Suit,994.4,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5017957975428169,southeast,1,Suit,438.0,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5651988874276479,southwest,1,Suit,440.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.16747831226094748,midwest,1,Suit,774.0,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.09485446165005365,midwest,1,Suit,653.5,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5095976813634236,west,1,Suit,6382.03,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.6327228984832763,west,1,Suit,31263.77,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.8116190377871194,southwest,1,Suit,10178.58,1,0,1,2764.19,1,315.0,0,1,1,0,1,0,1,1
1,0.60231822792689,midwest,1,Suit,12320.05,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5277632593313852,west,1,Suit,10976.86,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4310946140686671,west,1,Suit,11623.83,1,1,1,5516.58,1,480.0,0,1,1,0,1,0,1,1
0,0.44199618951479586,southwest,1,Suit,7168.84,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.2824628531138102,west,1,Suit,7473.17,1,1,1,8262.92,1,375.0,0,1,1,0,1,0,1,1
0,0.3955186129411062,west,1,Suit,8355.1,1,1,1,6361.48,1,358.0,0,1,1,0,0,0,1,1
0,0.25441565314928694,west,1,Suit,9227.48,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5620039184093476,west,1,Suit,11716.62,1,0,1,,0,,0,1,1,0,0,0,0,0
0,0.4196213516394297,west,1,Suit,11268.2,1,1,1,7554.82,1,570.0,0,1,1,0,1,0,1,0
0,0.4252330836455027,west,1,Suit,13437.64,1,1,1,5344.71,1,521.0,0,1,1,0,1,0,1,1
0,0.285399697303772,west,1,Suit,7920.45,1,1,1,9020.99,1,892.0,0,1,1,0,0,0,1,1
0,0.31657150109608967,west,1,Suit,9161.25,1,1,1,9681.41,1,920.0,0,1,1,0,1,0,1,1
1,0.5618489887714386,west,1,Suit,17344.79,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.49341851941744475,west,1,Suit,20926.39,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.44082180841763813,west,1,Suit,13044.26,1,1,1,12177.4,1,570.0,0,1,1,0,1,0,1,1
0,0.25203766028086344,west,1,Suit,9961.1,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5056013349692027,west,1,Suit,3036.94,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5428270827929178,west,1,Suit,9328.41,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6035834687550863,west,1,Suit,20255.35,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4835131975015004,west,1,Suit,8591.02,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.2587697300116221,west,1,Suit,8995.85,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.9247975594202678,west,1,Suit,2685.24,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.4252307132879893,west,1,Suit,5976.88,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.2391259773174922,west,1,Suit,8900.99,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.5715816606680552,west,1,Suit,10598.65,1,1,1,2789.61,1,324.0,0,1,1,0,0,0,1,0
0,0.38678931943575545,west,1,Suit,9121.27,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4870451401074728,west,1,Suit,15553.75,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.2572177379528681,west,1,Suit,7542.41,1,1,1,8488.45,1,570.0,0,1,1,0,0,0,1,1
1,0.6175533248583476,west,1,Suit,4147.1,1,1,1,4855.31,1,798.0,0,1,1,0,0,0,1,1
0,0.3767439896663029,west,1,Suit,12801.93,1,1,1,13884.0,1,995.0,0,1,1,0,0,0,1,1
1,0.5602731147607167,west,1,Suit,18382.68,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5279711107412973,west,1,Suit,23859.46,1,1,1,8055.21,1,316.0,0,1,1,0,1,0,1,1
0,0.38378342135747273,west,1,Suit,11320.33,1,1,1,12250.73,1,660.0,0,1,1,0,0,0,1,1
1,0.5154729048808415,west,1,Suit,22264.93,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6213147923151652,west,1,Suit,14314.31,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4113507828712463,west,1,Suit,10093.64,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4628058420022329,west,1,Suit,11620.51,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5400190345446269,west,1,Suit,11864.24,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5919373182455697,west,1,Suit,5240.4,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5769656848907471,west,1,Suit,16079.05,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6490897914568584,west,1,Suit,15099.4,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5545563922723135,west,1,Suit,17062.78,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5570164014498392,west,1,Suit,4004.38,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5515121270020803,west,1,Suit,17903.07,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5415418794949849,west,1,Suit,9117.81,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6004971497853596,west,1,Suit,18973.75,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.4240849408308665,west,1,Suit,11359.13,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5303892469406127,west,1,Suit,3593.66,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.4831166214148204,west,1,Suit,11504.84,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.4351819399197896,west,1,Suit,6346.25,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4029667373895645,west,1,Suit,9450.39,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.7870694718360901,southwest,1,Suit,3817.76,1,1,1,4024.76,1,960.0,0,1,1,0,0,0,1,1
0,0.4240849408308665,west,1,Suit,11352.03,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5024160445531209,west,1,Suit,8482.38,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5591348249912261,west,1,Suit,16331.05,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.42115006359418233,west,1,Suit,16688.23,1,1,1,17637.37,1,1360.0,0,1,1,0,0,0,1,1
1,0.580540964047114,west,1,Suit,26239.74,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5738953846295674,southwest,1,Suit,8618.08,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.3876483306487401,west,1,Suit,9328.66,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6185933753649393,west,1,Suit,14494.54,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4380626046657562,west,1,Suit,7579.36,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6455712749163309,west,1,Suit,5687.8,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.4614837793509166,west,1,Suit,10398.08,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4463881862163544,west,1,Suit,7823.22,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6101693774064382,west,1,Suit,14017.64,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6628058220148086,southwest,1,Suit,10352.61,1,1,1,6840.48,1,488.0,0,1,1,0,0,0,1,1
1,0.7327442086537678,southwest,1,Suit,14165.62,1,1,1,10850.07,1,527.0,0,1,1,0,0,0,1,1
1,0.5165851814746857,west,1,Suit,17143.66,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.433611560344696,west,1,Suit,14491.46,1,1,1,8843.49,1,615.0,0,1,1,0,0,0,1,1
1,0.5740033082167307,west,1,Suit,15886.45,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5816917920907337,west,1,Suit,12788.95,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5028588804403942,west,1,Suit,16223.21,1,1,1,15569.55,1,630.0,0,1,1,0,0,0,1,1
1,0.5959265618324281,west,0,Suit,6342.42,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5565792204538981,west,1,Suit,18873.04,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6132272187868755,west,0,Suit,23707.41,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4317917268276214,west,1,Suit,8258.14,1,1,1,6574.86,1,1127.0,0,1,1,0,0,0,1,0
0,0.46102690164248156,west,1,Suit,11588.27,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6365987301667532,west,1,Suit,14191.47,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6535339707533518,west,1,Suit,27692.85,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.49752917734781893,west,1,Suit,15913.79,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.2568521899779638,west,1,Suit,9035.26,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5377608582178752,west,1,Suit,6395.23,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5465378422737122,west,1,Suit,11071.04,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4155278619130452,west,1,Suit,6897.36,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6242449535528819,west,1,Suit,12120.6,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5521685710748037,west,1,Suit,9314.11,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.7773620107968648,southwest,1,Suit,15012.47,1,1,1,5576.0,1,350.0,0,1,1,1,0,0,1,1
1,0.8709794316291808,west,1,Suit,4054.34,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.4200232911904653,west,1,Suit,12071.78,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.5875342124303182,west,1,Suit,11637.59,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.26323646181821825,west,1,Suit,6810.35,1,1,1,7951.28,1,1385.0,0,1,1,0,0,0,1,1
1,0.7054539155960081,west,1,Suit,5443.52,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.5618489887714386,west,1,Suit,17332.7,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5033422415256501,west,1,Suit,8172.44,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.6100209591388703,west,1,Suit,3543.31,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5852638026078543,west,0,Suit,9509.45,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5618489887714386,west,1,Suit,17237.46,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4825953276952108,west,1,Suit,8192.88,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.546446196715037,west,1,Suit,14448.11,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.4805385402838389,west,1,Suit,19453.63,1,1,1,19304.08,1,611.0,0,1,1,0,0,1,1,1
1,0.5556201676527659,west,1,Suit,4956.26,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.46842089684804283,west,1,Suit,11737.57,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5033422415256501,west,1,Suit,8156.99,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.383654324611028,west,1,Suit,11091.28,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6661007754007974,west,1,Suit,5473.9,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.45505456821123763,west,1,Suit,11723.12,1,1,1,5757.53,1,637.0,0,1,1,0,1,0,1,1
1,0.5728829012711842,west,1,Suit,16983.54,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6111469997564951,west,1,Suit,11464.26,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.49219907045364375,west,1,Suit,8498.31,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4752743992010752,west,1,Suit,8019.35,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6512447240352631,west,1,Suit,8072.32,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.49857629831631983,west,1,Suit,8002.27,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5861898533503215,west,1,Suit,15625.72,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4183862771590551,west,1,Suit,6952.62,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5728829012711842,west,1,Suit,16958.98,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4619078158537547,west,1,Suit,10508.04,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5724266149202982,west,1,Suit,20716.85,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.7316635308265687,west,1,Suit,5434.73,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5800242825349172,west,1,Suit,9571.7,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.6166296974023182,west,1,Suit,8558.1,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5398059419790904,west,1,Suit,11254.1,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6283142580191294,west,1,Suit,12030.22,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5647374320030212,southwest,1,Suit,8239.56,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5545549196402232,west,1,Suit,5411.62,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5410936191082,west,1,Suit,14672.49,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.43455996851126355,west,1,Suit,12726.72,1,0,0,,0,,0,1,1,0,1,0,0,0
0,0.38690097482999164,west,1,Suit,9187.13,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4529739456574122,west,1,Suit,6770.18,1,0,0,,0,,0,1,1,0,1,0,0,0
1,0.5009406606753667,west,1,Suit,23544.99,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6163291791280111,west,1,Suit,20612.15,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.7679699602127076,southwest,1,Suit,7705.04,1,1,1,3694.65,1,479.0,0,1,1,0,0,0,1,1
1,0.5398059419790904,west,1,Suit,11219.77,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5431725208759307,west,1,Suit,6126.5,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.44504149119059244,west,1,Suit,6856.24,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.38690097482999164,west,1,Suit,9210.14,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5250021023750305,west,1,Suit,17769.54,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6076211914221445,west,1,Suit,13833.31,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5399577121337255,west,1,Suit,24785.08,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5328240970770518,west,1,Suit,6230.61,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5768661615848542,west,1,Suit,32269.5,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5201820730368297,west,1,Suit,4543.26,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.40435571527481085,west,1,Suit,11873.22,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6113123342196146,west,1,Suit,14254.47,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.6035440164407094,west,1,Suit,12260.15,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4870359601179758,west,1,Suit,7796.05,1,1,1,5607.66,1,692.0,0,1,1,0,0,0,1,1
1,0.548308947165807,west,1,Suit,13809.46,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5874867512385049,west,1,Suit,11131.85,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.45039188981056216,west,1,Suit,7880.8,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5384742038249969,west,1,Suit,10028.32,1,0,0,,0,,1,0,1,0,0,0,0,0
1,0.5763074168364207,west,1,Suit,24958.92,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.6004971497853596,west,1,Suit,18973.93,1,0,0,,0,,1,0,1,0,0,0,0,0
0,0.4672911183039347,west,1,Suit,7213.81,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4279659803708394,west,1,Suit,7001.49,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5131976150671641,west,1,Suit,13934.6,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.8625601415634155,southwest,1,Suit,12106.54,1,0,1,,0,,0,1,1,0,0,0,0,0
1,0.5672981671492259,west,1,Suit,16254.25,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5201820730368297,west,1,Suit,4527.38,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4918657923539479,west,1,Suit,15981.02,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5591348249912261,west,1,Suit,16328.1,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.38690097482999164,west,1,Suit,9199.77,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4699342842102051,southwest,1,Suit,4634.37,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.2560899134079615,west,1,Suit,10044.75,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5466857012112936,west,1,Suit,11818.07,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5601032420794169,west,1,Suit,13579.29,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.42393291632334396,west,1,Suit,11428.1,1,0,0,,0,,0,0,1,0,0,0,0,0
0,0.2583604768514633,west,1,Suit,10083.94,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.399654324611028,west,1,Suit,11213.33,1,0,0,,0,,0,1,1,0,0,0,0,0
1,0.5725881548722584,west,1,Suit,15700.44,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4000857210159302,west,1,Suit,13304.41,1,1,1,13216.98,1,948.0,0,1,1,0,0,0,1,0
0,0.46292369755109153,west,1,Suit,11753.3,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.44109969568252566,west,1,Suit,6786.86,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.4614837793509166,west,1,Suit,10388.15,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5277632593313852,west,1,Suit,10978.41,1,0,0,,0,,1,1,1,0,0,0,0,0
1,0.5390351717472076,west,1,Suit,15250.84,1,0,0,,0,,0,1,1,0,0,0,0,0
0,0.4078579588333765,west,1,Suit,8808.59,1,0,0,,0,,1,1,1,0,0,0,0,0
0,0.2903765319983164,west,1,Suit,12255.88,1,1,1,13032.41,1,1247.0,0,1,1,0,1,0,1,1
